id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,,,,,,Row Labels,Count of articleType
40997,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Gini and Jony  Girls Woven Black Jeans,,,,,,,
40999,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Gini and Jony Girls Woven Black Jeans,,,,,,,
37209,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Girls Blue Jeans,,,,,,,
40998,Girls,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Palm Tree Girls Woven Black Jeans,,,,,,,
37201,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Girls Washed Blue Jeans,,,,,,,
38931,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Gini and Jony Girls Blue Jeans,,,,,,,
38930,Girls,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Gini and Jony Girls Blue Jeans,,,,,,,
37202,Girls,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,United Colors of Benetton Girls Washed Grey Jeans,,,,,,,
41010,Girls,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Gini and Jony Girls Woven Navy Blue Jeans,,,,,,,
26994,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Jealous 21 Women Black Jeans,,,,,,,
7193,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Black Jegging,,,,,,,
40371,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Slim Fit Jeans,,,,,,,
26993,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
51499,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
7709,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women's Aaren Black Jegging,,,,,,,
11520,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Denim Black Jeans,,,,,,,
7707,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women's Abbie Black Jegging,,,,,,,
51497,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Denizen Women Navy Blue Jeans,,,,,,,
50949,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013,Casual,Lee Women Navy Blue Roxy Fit Jeans,,,,,,,
27018,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
27020,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Jealous 21 Women Navy Blue Jeans,,,,,,,
51602,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Wrangler Women Blue Molly Jeans,,,,,,,
12333,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,,,,,,,
36732,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Liana Blue Jeans,,,,,,,
27016,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
29178,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,United Colors of Benetton Women Washed Blue Jeans,,,,,,,
50947,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings,,,,,,,
12759,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
26992,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,,,,,,,
7708,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Aliah Blue Jegging,,,,,,,
51498,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
26995,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,,,,,,,
7192,Women,Apparel,Bottomwear,Jeans,Brown,Fall,2011,Casual,Jealous 21 Women Brown Jeggings,,,,,,,
12760,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Spykar Women Blue Washed Jeans,,,,,,,
27017,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Jeans,,,,,,,
50946,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Roxy Fit Jeans,,,,,,,
27021,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Jeans,,,,,,,
11315,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Women Washed Blue Jeans,,,,,,,
50948,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011,Casual,Lee Women Black Jeans,,,,,,,
51604,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,Kraus Jeans Women Navy Blue Jeans,,,,,,,
27019,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,,,,,,,
43249,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Skinny Thunder Jeans,,,,,,,
13350,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Blue Washed Jeans,,,,,,,
48494,Women,Apparel,Bottomwear,Jeans,Black,Winter,2011,Casual,French Connection Women Black Jeans,,,,,,,
51586,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Giselle Jeans,,,,,,,
52555,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
14126,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,,,,,,,
57073,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Blue Jeans,,,,,,,
9145,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Rinsed Blue Roxy Fit Jeans,,,,,,,
27935,Women,Apparel,Bottomwear,Jeans,Lavender,Summer,2012,Casual,Jealous 21 Women Lavender Magic Colour Jeans,,,,,,,
57074,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Elle Women Black Jeans,,,,,,,
52539,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
9142,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013,Casual,Lee Women Black Eva Fit Jeans,,,,,,,
11233,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Flying Machine Women Low Rise Black Jeans,,,,,,,
14117,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,,,,,,,
14128,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,,,,,,,
33538,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Giselle Jeans,,,,,,,
11234,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Flying Machine Women Lowrise Black Jeans,,,,,,,
51587,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue Molly Jeans,,,,,,,
52554,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
13351,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans,,,,,,,
52536,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,Pepe Jeans Women Grey Jeans,,,,,,,
11235,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Midrise Blue Jeans,,,,,,,
57075,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Blue Jeans,,,,,,,
9143,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Blue Skinny Fit Stretchable Jeans,,,,,,,
36841,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Spykar Women Renegade Navy Blue Jeans,,,,,,,
37197,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,United Colors of Benetton Women Navy Blue Jeans,,,,,,,
57072,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Blue Jeans,,,,,,,
9144,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Scraped Blue Roxy Fit Jeans,,,,,,,
52522,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
51505,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
51353,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51354,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Light Blue Jeans,,,,,,,
51502,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Greenish Blue Jeans,,,,,,,
51362,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
44816,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
9150,Women,Apparel,Bottomwear,Jeans,Black,Summer,2013,Casual,Lee Black Maxi Super-Skinny Jeans,,,,,,,
51365,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar  Women Blue Jeans,,,,,,,
11243,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Lowrise Blue Jeans,,,,,,,
52547,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
11244,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Lowrise Blue Jeans,,,,,,,
41354,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Giselle Jeans,,,,,,,
41353,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Giselle Jeans,,,,,,,
57209,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeans,,,,,,,
58222,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Vero Moda Women Blue Denim Jeans,,,,,,,
5768,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Jealous 21 Women Dark Blue Jeggning,,,,,,,
51364,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
24753,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Spykar Women Blue Slim Fit Jeans,,,,,,,
27926,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Scullers For Her Women Blue Jeans,,,,,,,
24754,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51363,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar  Women Jeans,,,,,,,
5766,Women,Apparel,Bottomwear,Jeans,Black,Summer,2011,Casual,Jealous 21 Women Black Jegging,,,,,,,
51355,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Light Blue Jeans,,,,,,,
51503,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
51504,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
51352,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
52523,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
41352,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Classics Jeans,,,,,,,
51595,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Molly Jeans,,,,,,,
11242,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Flying Machine Women Veron Black Jeans,,,,,,,
20353,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
50955,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Roxy Fit Jeans,,,,,,,
50952,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Roxy Fit Jeans,,,,,,,
27003,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
11301,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Women Blue Custom Jeans,,,,,,,
50963,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Jeggings,,,,,,,
11306,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Women Blue Sophia Jeans,,,,,,,
27032,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Hip Fit Jeans,,,,,,,
36742,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Aza Blue Jeans,,,,,,,
40352,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Blue Slim Fit Jeans,,,,,,,
42402,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Flying Machine Women Blue Denim Shorts,,,,,,,
7188,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Supper Skinny Zipped Medium Blue Jeans,,,,,,,
13262,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Palm Tree Kids Girl Washed Blue Jeans,,,,,,,
7186,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Supper Skinny Zipped Blue Jeans,,,,,,,
40364,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Tokyo Talkies Women Navy Jeans,,,,,,,
50962,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Maxi Fit Jeans,,,,,,,
11307,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Wrangler Women Blue Michelle Jeans,,,,,,,
58562,Women,Apparel,Bottomwear,Jeans,Navy Blue,Fall,2012,Casual,Puma Women Navy Blue Jeans,,,,,,,
43318,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,United Colors of Benetton Women Black Jeans,,,,,,,
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Maxi Fit Jeans,,,,,,,
48500,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,French Connection Women Blue Jeans,,,,,,,
27002,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,,,,,,,
50954,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Jeans,,,,,,,
27005,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Jealous 21 Women Black Jeggings,,,,,,,
7187,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Supper Zipped Ankle Black Jeans,,,,,,,
7180,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Zipped Ankle Shimmer Blue Jeans,,,,,,,
18486,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Puma Women Washed Blue Jeans,,,,,,,
7189,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Rinse Wash Blue Jegging,,,,,,,
27023,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Light Blue Jeans,,,,,,,
21582,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,United Colors of Benetton Women Washed Blue Jeans,,,,,,,
11317,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Washed Black Jeans,,,,,,,
51601,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Molly Jeans,,,,,,,
12754,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,,,,,,,
51606,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2012,Casual,Kraus Jeans Women Blue Jeans,,,,,,,
21585,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
27024,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
5804,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2011,Casual,Jealous 21 Women's Blue Jegging,,,,,,,
12765,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Spykar Women Washed Black Jeans,,,,,,,
50943,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011,Casual,Lee Womens Blue Maxi Fit Jeans,,,,,,,
27015,Women,Apparel,Bottomwear,Jeans,White,Summer,2012,Casual,Jealous 21 Women White Jeans,,,,,,,
12762,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
50944,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013,Casual,Lee Women Navy Blue Jeggings,,,,,,,
32567,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,ONLY Women Blue Jeans,,,,,,,
26997,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Jeans,,,,,,,
32560,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,ONLY Women Blue Jeans,,,,,,,
7190,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Jealous 21 Women Rinse Wash Black Jegging,,,,,,,
26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
12338,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,,,,,,,
50945,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Womens Blue Maxi Fit Jeans,,,,,,,
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,United Colors of Benetton Women Solid Black Jeans,,,,,,,
50942,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Blue Jeans,,,,,,,
27025,Women,Apparel,Bottomwear,Jeans,Pink,Summer,2012,Casual,Jealous 21 Women Pink Jeans,,,,,,,
51600,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Molly Jeans,,,,,,,
12331,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Ep Jeans Blue Jeans,,,,,,,
27022,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Washed Blue Jeans,,,,,,,
24607,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Blue Washed Jeans,,,,,,,
26996,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Jealous 21 Women Washed Black Jeans,,,,,,,
32561,Women,Apparel,Bottomwear,Jeans,Peach,Summer,2012,Casual,ONLY Women Peach Jeans,,,,,,,
7191,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011,Casual,Jealous 21 Women Jealous Grey Jegging,,,,,,,
32559,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,ONLY Women Black Jeans,,,,,,,
26991,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,Jealous 21 Women Washed Grey Jeans,,,,,,,
14122,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,,,,,,,
57077,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Light Blue Jeans,,,,,,,
11239,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Flying Machine Women Low Rise Black Jeans,,,,,,,
9141,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Blue Cherrie Slim Fit Jeans,,,,,,,
57070,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Blue Jeans,,,,,,,
48098,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,French Connection Women Blue Jeans,,,,,,,
9146,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Mid Stone Blue Maxi Fit Jeans,,,,,,,
27936,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,Jealous 21 Women Grey Magic Colour Jeans,,,,,,,
11237,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Blue Jeans,,,,,,,
27938,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Magic Colour Jeans,,,,,,,
5771,Women,Apparel,Bottomwear,Jeans,Black,Summer,2011,Casual,Jealous 21 Women's Black Grey Jegging,,,,,,,
9148,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Blue Jeans,,,,,,,
48499,Women,Apparel,Bottomwear,Jeans,Grey,Winter,2011,Casual,French Connection Women Black Jeans,,,,,,,
51585,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue Giselle Jeans,,,,,,,
52556,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
9149,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013,Casual,Lee Women Rinse Blue Jeans,,,,,,,
27939,Women,Apparel,Bottomwear,Jeans,Purple,Summer,2012,Casual,Jealous 21 Women Purple Magic Colour Jeans,,,,,,,
11236,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Low Rise Blue Jeans,,,,,,,
57071,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Elle Women Black Jeans,,,,,,,
27937,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Jealous 21 Women Blue Magic Colour Jeans,,,,,,,
9147,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Lee Women SS Blue Jeans,,,,,,,
57076,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Elle Women Blue Jeans,,,,,,,
51584,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Wrangler Women Blue Molly Jeans,,,,,,,
52557,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Pepe Jeans Women Blue Jeans,,,,,,,
13948,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,United Colors of Benetton Women Washed Blue Jeans,,,,,,,
13346,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
11240,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Low Rise Blue Jeans,,,,,,,
13348,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
51368,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51501,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
51506,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Blue Jeans,,,,,,,
52528,Women,Apparel,Bottomwear,Jeans,Grey,Summer,2012,Casual,Pepe Jeans Women Black Jeans,,,,,,,
44815,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51366,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51508,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Denizen Women Navy Blue Jeans,,,,,,,
13349,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
27940,Women,Apparel,Bottomwear,Jeans,Turquoise Blue,Summer,2012,Casual,Jealous 21 Women Turquoise Blue Magic Colour Jeans,,,,,,,
51591,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Wrangler Women Navy Blue Giselle Jeans,,,,,,,
11241,Women,Apparel,Bottomwear,Jeans,Grey,Fall,2011,Casual,Flying Machine Women Veron Grey Jeans,,,,,,,
13347,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Spykar Women Washed Blue Jeans,,,,,,,
51596,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Wrangler Women Black Molly Jeans,,,,,,,
51509,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Denizen Women Navy Blue Jeans,,,,,,,
51360,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51367,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012,Casual,Spykar Women Navy Blue Jeans,,,,,,,
14131,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Flying Machine Women Washed Blue Jeans,,,,,,,
51507,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Denizen Women Indigo Blue Jeans,,,,,,,
51351,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51356,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012,Casual,Spykar Women Blue Jeans,,,,,,,
51500,Women,Apparel,Bottomwear,Jeans,Black,Summer,2012,Casual,Denizen Women Black Jeans,,,,,,,
7185,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011,Casual,Jealous 21 Women Supper Skinny Zipped Ankle Light Blue Jeans,,,,,,,
13259,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011,Casual,Palm Tree Kids Girl Washed Black Jeans,,,,,,,
